confirmed_tissue	manual_assign	Run	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	Cultivar	Tissue	Library.Name	geo_loc_name_country	geo_loc_name_country_continent	BioSampleModel	geo_loc_name	dev_stage	GEO_Accession..exp.	source_name	treatment	AGE	Replicate	Sample_Name	Collection_Date	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	INSDC_center_alias	collected_by	Ecotype	Isolate	Time_point	Genotype	Alias	ENA_checklist	Biomaterial_provider	SAMPLE_TYPE	geographic_location_.country_and.or_sea.	geographic_location_.latitude.	geographic_location_.longitude.	ENA.FIRST.PUBLIC	ENA.LAST.UPDATE	External_Id	Submitter_Id	common_name	year	Developmental_Stage	environment_.biome.	environment_.feature.	environment_.material.	Investigation_type	plant.associated_environmental_package	project_name	Sequencing_method	PHENOTYPE	sex	Temp	day_after_veraison	time_point_replicate	Isolation_source	lat_lon	disease	Stage	growth_protocol	growth_stage	culture_collection	Specimen_voucher	disease_stage	Cell_Line	Cell_type	Biological.Replicate	Population	vineyard	height_or_length	infection	inoculation	Clone	Crop	Description	tissue_type	Biorep	Experiment.1	tissue_position	resistant_to_powdery_mildew	TimePoint	disk	Rep_Number	treatment_description	geographic_location_.region_and_locality.	Strain	sub_species	geographical_area	Broker_name	culture_rooting_medium	isolation_and_growth_condition	organism_common_name	organism_part	plant_developmental_stage	plant_growth_medium	plant_structure	propagation	rooting_medium_macronutrients	subspecific_genetic_lineage_name	subspecific_genetic_lineage_rank	air_temperature_regimen	infect	light_regimen	rooting_conditions	rooting_medium_micronutrients	sample_health_state	BREED	ripening_stage	status	collection_timepoint	day_temp	night_temp	Sampling_Time	Biological_Replicates	dev.stage	organism	rootstock	AssemblyName	Sample_ID	Biological_Reprlicates	geo.loc.name	Organ	Development_stage	sample_disease_status	enviromental_conditions
leaf	auto	SRR8786890	RNA-Seq	75	1251449175	PRJNA529179	SAMN11258045	580631547	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5576724	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-08-27T00:00:00Z	GSM3687413	SRP189463	Regent	leaf							GSM3687413	leaf	m																																								resistant																					mock control (water)																																																					
leaf	auto	SRR8786891	RNA-Seq	75	1345115025	PRJNA529179	SAMN11258044	622818431	GEO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX5576725	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2019-08-27T00:00:00Z	GSM3687414	SRP189463	Regent	leaf							GSM3687414	leaf	m																																								resistant																					mock control (water)																																																					
leaf	auto	SRR9970446	RNA-Seq	298	9367706276	PRJNA560314	SAMN12575234	3582142509	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717779	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OET-2	SRP218401		leaf	OET-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought2-2	not collected															OE																																																																																																		
leaf	auto	SRR9970447	RNA-Seq	298	9727265426	PRJNA560314	SAMN12575235	3721623645	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717778	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OET-3	SRP218401		leaf	OET-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought2-3	not collected															OE																																																																																																		
leaf	auto	SRR9970448	RNA-Seq	298	8165607594	PRJNA560314	SAMN12575230	3122101403	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717777	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OEC1-1	SRP218401		leaf	OEC1-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-1	not collected															OE																																																																																																		
leaf	auto	SRR9970449	RNA-Seq	298	7593080254	PRJNA560314	SAMN12575231	2880254688	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717776	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OEC1-2	SRP218401		leaf	OEC1-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-2	not collected															OE																																																																																																		
leaf	auto	SRR9970450	RNA-Seq	298	7816112358	PRJNA560314	SAMN12575228	2987408515	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717775	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTT-2	SRP218401		leaf	WTT-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought1-2	not collected															WT																																																																																																		
leaf	auto	SRR9970451	RNA-Seq	298	7425422260	PRJNA560314	SAMN12575229	2830848279	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717774	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTT-3	SRP218401		leaf	WTT-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought1-3	not collected															WT																																																																																																		
leaf	auto	SRR9970452	RNA-Seq	298	8525962812	PRJNA560314	SAMN12575226	3228431452	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717773	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTC1-3	SRP218401		leaf	WTC1-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK1-3	not collected															WT																																																																																																		
leaf	auto	SRR9970453	RNA-Seq	298	8078175886	PRJNA560314	SAMN12575227	3074101211	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717772	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTT-1	SRP218401		leaf	WTT-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought1-1	not collected															WT																																																																																																		
leaf	auto	SRR9970454	RNA-Seq	299	6046630704	PRJNA560314	SAMN12575224	2297301785	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717771	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTC1-1	SRP218401		leaf	WTC1-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK1-1	not collected															WT																																																																																																		
leaf	auto	SRR9970455	RNA-Seq	299	6943734618	PRJNA560314	SAMN12575225	2657043129	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717770	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	WTC1-2	SRP218401		leaf	WTC1-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK1-2	not collected															WT																																																																																																		
leaf	auto	SRR9970456	RNA-Seq	298	9582457244	PRJNA560314	SAMN12575232	3648778098	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717769	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OEC1-3	SRP218401		leaf	OEC1-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-3	not collected															OE																																																																																																		
leaf	auto	SRR9970457	RNA-Seq	298	10313029924	PRJNA560314	SAMN12575233	3912198744	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6717768	Illumina HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-09T00:00:00Z	OET-1	SRP218401		leaf	OET-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Drought2-1	not collected															OE																																																																																																		
leaf	auto	SRR10402485	RNA-Seq	75	3283895850	PRJNA587882	SAMN13220456	1086176277	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101832	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	H3	SRP228625	Barbera	Leaf vein	H3	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Healthy	20	biological replicate 3		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402486	RNA-Seq	75	3407236875	PRJNA587882	SAMN13220455	1124960544	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101831	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	H2	SRP228625	Barbera	Leaf vein	H2	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Healthy	20	biological replicate 2		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402487	RNA-Seq	75	3600289800	PRJNA587882	SAMN13220454	1185003756	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101830	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	H1	SRP228625	Barbera	Leaf vein	H1	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Healthy	20	biological replicate 1		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402488	RNA-Seq	75	4599045225	PRJNA587882	SAMN13220453	1554943427	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101829	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	REC3	SRP228625	Barbera	Leaf vein	REC3	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Recovered from Flavescence dorée	20	biological replicate 3		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402489	RNA-Seq	75	3187543950	PRJNA587882	SAMN13220452	1055683585	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101828	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	REC2	SRP228625	Barbera	Leaf vein	REC2	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Recovered from Flavescence dorée	20	biological replicate 2		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402490	RNA-Seq	75	3515363325	PRJNA587882	SAMN13220451	1161026413	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101827	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	REC1	SRP228625	Barbera	Leaf vein	REC1	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Recovered from Flavescence dorée	20	biological replicate 1		2014										IPSP-CNR																																																																																																				
leaf	auto	SRR10402491	RNA-Seq	75	3410139450	PRJNA587882	SAMN13220450	1122341838	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101826	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	FD3	SRP228625	Barbera	Leaf vein	FD3	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Flavescence dorée infected	20	biological replicate 3		2014										IPSP-CNR																																	Flavescence dorée																																																																			
leaf	auto	SRR10402492	RNA-Seq	75	3560102250	PRJNA587882	SAMN13220449	1174301241	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101825	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	FD2	SRP228625	Barbera	Leaf vein	FD2	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Flavescence dorée infected	20	biological replicate 2		2014										IPSP-CNR																																	Flavescence dorée																																																																			
leaf	auto	SRR10402493	RNA-Seq	75	3416287575	PRJNA587882	SAMN13220448	1129396319	CREA - RESEARCH CENTRE FOR VITICULTURE AND ENOLOGY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7101824	NextSeq 500	SINGLE	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-05-01T00:00:00Z	FD1	SRP228625	Barbera	Leaf vein	FD1	Italy	Europe	Plant	Italy: Piedmont\, Cocconato (AT)				Flavescence dorée infected	20	biological replicate 1		2014										IPSP-CNR																																	Flavescence dorée																																																																			
leaf	auto	SRR10097361	RNA-Seq	297	9753999356	PRJNA559985	SAMN12565464	3085992662	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829354	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OET-1	SRP221316		leaf	OET-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment2-1	not collected															OE																																																																																																		
leaf	auto	SRR10097362	RNA-Seq	297	6989978878	PRJNA559985	SAMN12565463	2241835315	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829353	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OEC-3	SRP221316		leaf	OEC-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-3	not collected															OE																																																																																																		
leaf	auto	SRR10097363	RNA-Seq	297	11411420086	PRJNA559985	SAMN12565462	3617815739	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829352	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OEC-2	SRP221316		leaf	OEC-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-2	not collected															OE																																																																																																		
leaf	auto	SRR10097364	RNA-Seq	298	8983662286	PRJNA559985	SAMN12565461	2863379490	NORTHWEST A&F UNIVERSITY	public	sra,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829351	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OEC-1	SRP221316		leaf	OEC-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK2-1	not collected															OE																																																																																																		
leaf	auto	SRR10097365	RNA-Seq	298	8854800840	PRJNA559985	SAMN12565460	2756828640	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829350	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	KOT-3	SRP221316		leaf	KOT-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment1-3	not collected															KO																																																																																																		
leaf	auto	SRR10097366	RNA-Seq	298	10749782140	PRJNA559985	SAMN12565459	3359208394	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829349	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	KOT-2	SRP221316		leaf	KOT-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment1-2	not collected															KO																																																																																																		
leaf	auto	SRR10097367	RNA-Seq	298	9428172988	PRJNA559985	SAMN12565458	2941486805	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829348	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	KOT-1	SRP221316		leaf	KOT-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment1-1	not collected															KO																																																																																																		
leaf	auto	SRR10097368	RNA-Seq	298	8073381214	PRJNA559985	SAMN12565457	2562934948	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829347	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	KOC-3	SRP221316		leaf	KOC-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK1-3	not collected															KO																																																																																																		
leaf	auto	SRR10097369	RNA-Seq	298	9527659358	PRJNA559985	SAMN12565472	3001551343	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829346	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTT-3	SRP221316		leaf	WTT-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment3-3	not collected															WT																																																																																																		
leaf	auto	SRR10097370	RNA-Seq	298	9977980582	PRJNA559985	SAMN12565471	3111168688	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829345	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTT-2	SRP221316		leaf	WTT-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment3-2	not collected															WT																																																																																																		
leaf	auto	SRR10097371	RNA-Seq	298	9441428120	PRJNA559985	SAMN12565470	2938247124	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829344	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTT-1	SRP221316		leaf	WTT-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment3-1	not collected															WT																																																																																																		
leaf	auto	SRR10097372	RNA-Seq	298	6560993202	PRJNA559985	SAMN12565469	2046496647	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829343	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTC-3	SRP221316		leaf	WTC-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK3-3	not collected															WT																																																																																																		
leaf	auto	SRR10097373	RNA-Seq	298	6104623238	PRJNA559985	SAMN12565468	1933338870	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829342	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTC-2	SRP221316		leaf	WTC-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK3-2	not collected															WT																																																																																																		
leaf	auto	SRR10097374	RNA-Seq	298	8529318416	PRJNA559985	SAMN12565467	2660617902	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829341	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	WTC-1	SRP221316		leaf	WTC-1	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK3-1	not collected															WT																																																																																																		
leaf	auto	SRR10097375	RNA-Seq	297	9398754728	PRJNA559985	SAMN12565466	2959756271	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829340	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OET-3	SRP221316		leaf	OET-3	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment2-3	not collected															OE																																																																																																		
leaf	auto	SRR10097376	RNA-Seq	297	9585536838	PRJNA559985	SAMN12565465	2985447050	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829339	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	OET-2	SRP221316		leaf	OET-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			Treatment2-2	not collected															OE																																																																																																		
leaf	auto	SRR10097377	RNA-Seq	297	8236105998	PRJNA559985	SAMN12565456	2604639466	NORTHWEST A&F UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX6829338	HiSeq X Ten	PAIRED	cDNA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-09-06T00:00:00Z	KOC-2	SRP221316		leaf	KOC-2	China	Asia	Plant	China: Shaanxi\,Yangling	not collected			CK1-2	not collected															KO																																																																																																		
